2026-04-07 05:45:50,490 | INFO | 
Initiating cross validation...
2026-04-07 05:47:44,859 | INFO | Progress: (59/260) | Database: normal | KDE model: t-student_cross_validate_df=4_loo
2026-04-07 05:47:48,013 | INFO | Progress: (60/260) | Database: normal | KDE model: t-student_cross_validate_df=5_loo
2026-04-07 05:47:51,811 | INFO | Progress: (61/260) | Database: normal | KDE model: gaussian_adaptive
2026-04-07 05:47:55,589 | INFO | Progress: (62/260) | Database: normal | KDE model: epanechnikov_adaptive
2026-04-07 05:47:57,931 | INFO | Progress: (63/260) | Database: normal | KDE model: t-student_adaptive_df=3
2026-04-07 05:48:00,849 | INFO | Progress: (64/260) | Database: normal | KDE model: t-student_adaptive_df=4
2026-04-07 05:48:03,976 | INFO | Progress: (65/260) | Database: normal | KDE model: t-student_adaptive_df=5
2026-04-07 05:48:07,599 | INFO | Progress: (66/260) | Database: normal | KDE model: gaussian_rot_robust
2026-04-07 05:48:08,848 | INFO | Progress: (67/260) | Database: normal | KDE model: gaussian_rot
2026-04-07 05:48:10,496 | INFO | Progress: (68/260) | Database: normal | KDE model: epanechnikov_rot_robust
2026-04-07 05:48:11,862 | INFO | Progress: (69/260) | Database: normal | KDE model: epanechnikov_rot
2026-04-07 05:48:13,483 | INFO | Progress: (70/260) | Database: normal | KDE model: gaussian_cross_validate_loo
2026-04-07 05:48:14,756 | INFO | Progress: (71/260) | Database: normal | KDE model: t-student_cross_validate_df=3_loo
2026-04-07 05:48:15,950 | INFO | Progress: (72/260) | Database: normal | KDE model: t-student_cross_validate_df=4_loo
2026-04-07 05:48:17,156 | INFO | Progress: (73/260) | Database: normal | KDE model: t-student_cross_validate_df=5_loo
2026-04-07 05:48:18,367 | INFO | Progress: (74/260) | Database: normal | KDE model: gaussian_adaptive
2026-04-07 05:48:20,711 | INFO | Progress: (75/260) | Database: normal | KDE model: epanechnikov_adaptive
2026-04-07 05:48:23,777 | INFO | Progress: (76/260) | Database: normal | KDE model: t-student_adaptive_df=3
2026-04-07 05:48:24,975 | INFO | Progress: (77/260) | Database: normal | KDE model: t-student_adaptive_df=4
2026-04-07 05:48:26,145 | INFO | Progress: (78/260) | Database: normal | KDE model: t-student_adaptive_df=5
2026-04-07 05:48:27,360 | INFO | Progress: (79/260) | Database: normal | KDE model: gaussian_rot_robust
2026-04-07 05:48:29,478 | INFO | Progress: (80/260) | Database: normal | KDE model: gaussian_rot
2026-04-07 05:48:31,343 | INFO | Progress: (81/260) | Database: normal | KDE model: epanechnikov_rot_robust
2026-04-07 05:48:33,338 | INFO | Progress: (82/260) | Database: normal | KDE model: epanechnikov_rot
2026-04-07 05:48:35,184 | INFO | Progress: (83/260) | Database: normal | KDE model: gaussian_cross_validate_loo
2026-04-07 05:48:37,476 | INFO | Progress: (84/260) | Database: normal | KDE model: t-student_cross_validate_df=3_loo
2026-04-07 05:48:39,470 | INFO | Progress: (85/260) | Database: normal | KDE model: t-student_cross_validate_df=4_loo
2026-04-07 05:48:41,340 | INFO | Progress: (86/260) | Database: normal | KDE model: t-student_cross_validate_df=5_loo
2026-04-07 05:48:43,058 | INFO | Progress: (87/260) | Database: normal | KDE model: gaussian_adaptive
2026-04-07 05:48:45,722 | INFO | Progress: (88/260) | Database: normal | KDE model: epanechnikov_adaptive
2026-04-07 05:48:47,825 | INFO | Progress: (89/260) | Database: normal | KDE model: t-student_adaptive_df=3
