2026-05-13 03:25:26,882 | INFO | 
Initiating cross validation...
2026-05-13 03:25:26,887 | INFO | Scenario: scenario_1___nu=3 | n_rep: 0 | KDE model: gaussian rot
2026-05-13 03:25:27,164 | INFO | Scenario: scenario_1___nu=3 | n_rep: 1 | KDE model: gaussian rot
2026-05-13 03:25:27,611 | INFO | Scenario: scenario_1___nu=3 | n_rep: 2 | KDE model: gaussian rot
2026-05-13 03:25:27,801 | INFO | Scenario: scenario_1___nu=3 | n_rep: 3 | KDE model: gaussian rot
2026-05-13 03:25:28,168 | INFO | Scenario: scenario_1___nu=3 | n_rep: 4 | KDE model: gaussian rot
2026-05-13 03:25:28,566 | INFO | Scenario: scenario_1___nu=3 | n_rep: 5 | KDE model: gaussian rot
2026-05-13 03:25:28,787 | INFO | Scenario: scenario_1___nu=3 | n_rep: 6 | KDE model: gaussian rot
2026-05-13 03:25:29,150 | INFO | Scenario: scenario_1___nu=3 | n_rep: 7 | KDE model: gaussian rot
2026-05-13 03:25:29,578 | INFO | Scenario: scenario_1___nu=3 | n_rep: 8 | KDE model: gaussian rot
2026-05-13 03:25:29,919 | INFO | Scenario: scenario_1___nu=3 | n_rep: 9 | KDE model: gaussian rot
2026-05-13 03:25:30,130 | INFO | Scenario: scenario_1___nu=3 | n_rep: 10 | KDE model: gaussian rot
2026-05-13 03:25:30,530 | INFO | Scenario: scenario_1___nu=3 | n_rep: 11 | KDE model: gaussian rot
2026-05-13 03:25:30,776 | INFO | Scenario: scenario_1___nu=3 | n_rep: 12 | KDE model: gaussian rot
2026-05-13 03:25:30,994 | INFO | Scenario: scenario_1___nu=3 | n_rep: 13 | KDE model: gaussian rot
2026-05-13 03:25:31,379 | INFO | Scenario: scenario_1___nu=3 | n_rep: 14 | KDE model: gaussian rot
2026-05-13 03:25:31,587 | INFO | Scenario: scenario_1___nu=3 | n_rep: 15 | KDE model: gaussian rot
2026-05-13 03:25:31,780 | INFO | Scenario: scenario_1___nu=3 | n_rep: 16 | KDE model: gaussian rot
2026-05-13 03:25:32,425 | INFO | Scenario: scenario_1___nu=3 | n_rep: 17 | KDE model: gaussian rot
2026-05-13 03:25:32,657 | INFO | Scenario: scenario_1___nu=3 | n_rep: 18 | KDE model: gaussian rot
2026-05-13 03:25:33,389 | INFO | Scenario: scenario_1___nu=3 | n_rep: 19 | KDE model: gaussian rot
2026-05-13 03:25:33,628 | INFO | Scenario: scenario_1___nu=3 | n_rep: 20 | KDE model: gaussian rot
2026-05-13 03:25:33,807 | INFO | Scenario: scenario_1___nu=3 | n_rep: 21 | KDE model: gaussian rot
2026-05-13 03:25:34,042 | INFO | Scenario: scenario_1___nu=3 | n_rep: 22 | KDE model: gaussian rot
2026-05-13 03:25:34,279 | INFO | Scenario: scenario_1___nu=3 | n_rep: 23 | KDE model: gaussian rot
2026-05-13 03:25:34,473 | INFO | Scenario: scenario_1___nu=3 | n_rep: 24 | KDE model: gaussian rot
2026-05-13 03:25:34,926 | INFO | Scenario: scenario_1___nu=3 | n_rep: 25 | KDE model: gaussian rot
2026-05-13 03:25:35,304 | INFO | Scenario: scenario_1___nu=3 | n_rep: 26 | KDE model: gaussian rot
2026-05-13 03:25:35,743 | INFO | Scenario: scenario_1___nu=3 | n_rep: 27 | KDE model: gaussian rot
2026-05-13 03:25:36,806 | INFO | Scenario: scenario_1___nu=3 | n_rep: 28 | KDE model: gaussian rot
2026-05-13 03:25:37,127 | INFO | Scenario: scenario_1___nu=3 | n_rep: 29 | KDE model: gaussian rot
2026-05-13 03:25:37,612 | INFO | Scenario: scenario_1___nu=3 | n_rep: 30 | KDE model: gaussian rot
2026-05-13 03:25:38,190 | INFO | Scenario: scenario_1___nu=3 | n_rep: 31 | KDE model: gaussian rot
2026-05-13 03:25:38,417 | INFO | Scenario: scenario_1___nu=3 | n_rep: 32 | KDE model: gaussian rot
2026-05-13 03:25:38,923 | INFO | Scenario: scenario_1___nu=3 | n_rep: 33 | KDE model: gaussian rot
2026-05-13 03:25:39,113 | INFO | Scenario: scenario_1___nu=3 | n_rep: 34 | KDE model: gaussian rot
2026-05-13 03:25:39,557 | INFO | Scenario: scenario_1___nu=3 | n_rep: 35 | KDE model: gaussian rot
2026-05-13 03:25:39,764 | INFO | Scenario: scenario_1___nu=3 | n_rep: 36 | KDE model: gaussian rot
2026-05-13 03:25:40,173 | INFO | Scenario: scenario_1___nu=3 | n_rep: 37 | KDE model: gaussian rot
2026-05-13 03:25:40,477 | INFO | Scenario: scenario_1___nu=3 | n_rep: 38 | KDE model: gaussian rot
2026-05-13 03:25:40,865 | INFO | Scenario: scenario_1___nu=3 | n_rep: 39 | KDE model: gaussian rot
2026-05-13 03:25:41,091 | INFO | Scenario: scenario_1___nu=3 | n_rep: 40 | KDE model: gaussian rot
2026-05-13 03:25:41,279 | INFO | Scenario: scenario_1___nu=3 | n_rep: 41 | KDE model: gaussian rot
2026-05-13 03:25:41,484 | INFO | Scenario: scenario_1___nu=3 | n_rep: 42 | KDE model: gaussian rot
2026-05-13 03:25:42,098 | INFO | Scenario: scenario_1___nu=3 | n_rep: 43 | KDE model: gaussian rot
2026-05-13 03:25:42,268 | INFO | Scenario: scenario_1___nu=3 | n_rep: 44 | KDE model: gaussian rot
2026-05-13 03:25:42,485 | INFO | Scenario: scenario_1___nu=3 | n_rep: 45 | KDE model: gaussian rot
2026-05-13 03:25:43,042 | INFO | Scenario: scenario_1___nu=3 | n_rep: 46 | KDE model: gaussian rot
2026-05-13 03:25:43,672 | INFO | Scenario: scenario_1___nu=3 | n_rep: 47 | KDE model: gaussian rot
2026-05-13 03:25:44,612 | INFO | Scenario: scenario_1___nu=3 | n_rep: 48 | KDE model: gaussian rot
2026-05-13 03:25:44,834 | INFO | Scenario: scenario_1___nu=3 | n_rep: 49 | KDE model: gaussian rot
2026-05-13 03:25:45,212 | INFO | Scenario: scenario_1___nu=3 | n_rep: 50 | KDE model: gaussian rot
2026-05-13 03:25:45,449 | INFO | Scenario: scenario_1___nu=3 | n_rep: 51 | KDE model: gaussian rot
2026-05-13 03:25:45,664 | INFO | Scenario: scenario_1___nu=3 | n_rep: 52 | KDE model: gaussian rot
2026-05-13 03:25:45,846 | INFO | Scenario: scenario_1___nu=3 | n_rep: 53 | KDE model: gaussian rot
2026-05-13 03:25:46,195 | INFO | Scenario: scenario_1___nu=3 | n_rep: 54 | KDE model: gaussian rot
2026-05-13 03:25:46,383 | INFO | Scenario: scenario_1___nu=3 | n_rep: 55 | KDE model: gaussian rot
2026-05-13 03:25:46,782 | INFO | Scenario: scenario_1___nu=3 | n_rep: 56 | KDE model: gaussian rot
2026-05-13 03:25:46,987 | INFO | Scenario: scenario_1___nu=3 | n_rep: 57 | KDE model: gaussian rot
2026-05-13 03:25:47,359 | INFO | Scenario: scenario_1___nu=3 | n_rep: 58 | KDE model: gaussian rot
2026-05-13 03:25:47,774 | INFO | Scenario: scenario_1___nu=3 | n_rep: 59 | KDE model: gaussian rot
2026-05-13 03:25:47,970 | INFO | Scenario: scenario_1___nu=3 | n_rep: 60 | KDE model: gaussian rot
2026-05-13 03:25:48,339 | INFO | Scenario: scenario_1___nu=3 | n_rep: 61 | KDE model: gaussian rot
2026-05-13 03:25:48,532 | INFO | Scenario: scenario_1___nu=3 | n_rep: 62 | KDE model: gaussian rot
2026-05-13 03:25:48,994 | INFO | Scenario: scenario_1___nu=3 | n_rep: 63 | KDE model: gaussian rot
2026-05-13 03:25:49,149 | INFO | Scenario: scenario_1___nu=3 | n_rep: 64 | KDE model: gaussian rot
